N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,RAINFALL,STATE,CROP_PRICE,CROP,TEMPERATURE 
4,19.0,42,23.83185873,87.84034604,,111.2232716,Manipur,1000.0,Pomegranate,
36,24.0,41,24.94467632,94.25702672,,103.8799347,Manipur,3900.0,Pomegranate,
5,24.0,40,24.692258,93.87030088,,104.6735454,Manipur,2500.0,Pomegranate,
19,17.0,39,24.72485577,85.56083187,,111.2787584,Meghalaya,13500.0,Pomegranate,
39,,38,,87.59629625,,,Meghalaya,,Pomegranate,
5,,44,,93.0569505,,,Meghalaya,,Pomegranate,
4,24.0,43,22.40423537,88.1508343,,109.8695196,Meghalaya,6500.0,Pomegranate,
38,21.0,35,20.33691147,89.38003827,,110.9653137,Meghalaya,4000.0,Pomegranate,
37,11.0,36,24.24779615,85.56033312,,106.9216033,Meghalaya,1850.0,Pomegranate,
9,25.0,41,24.81530144,91.90842992,,109.2853418,Nagaland,1500.0,Pomegranate,
29,22.0,43,19.66329768,87.95158129,,106.0380805,Nagaland,4200.0,Pomegranate,
5,21.0,38,22.43377991,90.3396556,,112.459697,Nagaland,2300.0,Pomegranate,
22,26.0,38,22.92052307,85.12912161,,110.2437841,Nagaland,1700.0,Pomegranate,
4,18.0,37,22.91843172,85.40695044,,106.2817706,Nagaland,1700.0,Pomegranate,
21,6.0,41,24.88244467,89.39686219,,107.1951707,Nagaland,1700.0,Pomegranate,
29,21.0,45,23.40981539,93.13277,,105.2240743,Odisha,500.0,Pomegranate,
23,5.0,44,21.20725375,94.26304717,,107.5660804,Odisha,500.0,Pomegranate,
13,7.0,43,18.20230419,91.12282162,,109.6623974,Odisha,800.0,Pomegranate,
5,13.0,37,22.34375696,89.7870345,,103.3183074,Odisha,1200.0,Pomegranate,
27,24.0,41,24.32770134,90.88292835,6.610251186,110.4606459,Odisha,700.0,Pomegranate,
7,23.0,35,19.75088482,88.71691157,,102.5538035,Odisha,5100.0,Pomegranate,
12,20.0,39,19.86173586,86.19740917,,111.0217929,Odisha,7500.0,Pomegranate,
4,19.0,43,18.07132963,93.14554876,,106.3602023,Odisha,1100.0,Pomegranate,
3,9.0,45,23.89162561,89.61850203,,104.617522,Odisha,700.0,Pomegranate,
1,27.0,36,23.98598756,93.34236582,5.684995235,104.991282,Odisha,550.0,Pomegranate,
23,30.0,44,20.93892916,85.42912869,,103.0295938,Odisha,1450.0,Pomegranate,
24,21.0,42,20.82210727,87.22815682,,109.4429934,Odisha,2900.0,Pomegranate,
13,,37,,91.61793636,,,Odisha,,Pomegranate,
40,11.0,44,24.45840036,86.10874614,,111.3779693,Odisha,1750.0,Pomegranate,
21,9.0,40,24.51147697,90.64498715,,105.6209954,Odisha,2800.0,Pomegranate,
3,27.0,44,24.56811204,92.03009222,,110.9633894,Odisha,2500.0,Pomegranate,
40,29.0,42,24.63228709,89.01574455,,110.6956184,Odisha,3800.0,Pomegranate,
14,25.0,40,20.07386547,90.97819712,,103.7084055,Odisha,4200.0,Pomegranate,
38,14.0,37,21.80523051,94.63612858,,102.6488846,Odisha,1000.0,Pomegranate,
34,9.0,36,22.8122645,86.34233767,,110.4432293,Odisha,2400.0,Pomegranate,
32,14.0,37,22.73031253,88.48567856,,104.6843243,Odisha,1300.0,Pomegranate,
18,21.0,35,23.2801227,94.94330457,,111.1382096,Odisha,900.0,Pomegranate,
8,,38,,87.1775172,,,Odisha,,Pomegranate,
15,6.0,41,19.0087067,88.83768149,,108.6793978,Odisha,800.0,Pomegranate,
0,5.0,36,24.35193812,90.88612388,6.152906502,105.529185,Odisha,3000.0,Pomegranate,
22,,44,,88.87651295,,,Odisha,,Pomegranate,
14,8.0,43,21.92513945,94.46485312,,111.7162016,Odisha,1000.0,Pomegranate,
31,11.0,45,24.83954414,86.88738076,,107.6435771,Odisha,1200.0,Pomegranate,
39,17.0,45,18.09691127,90.42177379,,104.88189,Odisha,3000.0,Pomegranate,
10,5.0,42,20.24104904,91.08706822,,109.2537734,Odisha,3000.0,Pomegranate,
8,28.0,38,23.22594,94.42971362,,105.6917856,Odisha,1500.0,Pomegranate,
32,13.0,42,23.50128217,92.97527546,,106.61905,Odisha,1500.0,Pomegranate,
18,9.0,40,19.44623085,89.02127045,,106.1606833,Odisha,1400.0,Pomegranate,
20,27.0,41,20.51343484,92.51675903,,110.5764023,Odisha,1750.0,Pomegranate,
39,25.0,36,18.90223032,94.99897537,,107.6103211,Odisha,3200.0,Pomegranate,
20,7.0,45,18.90592319,89.24126808,,112.4750941,Odisha,1350.0,Pomegranate,
11,10.0,45,22.63045168,88.45577158,,109.0357597,Odisha,1300.0,Pomegranate,
40,,43,,86.79058496,,,Odisha,,Pomegranate,
3,26.0,39,24.38318965,91.19431555,,103.6012114,Odisha,2800.0,Pomegranate,
9,16.0,36,23.77989026,92.93386903,,106.977723,Odisha,2800.0,Pomegranate,
30,20.0,38,22.59890174,93.16343942,,110.0932899,Odisha,700.0,Pomegranate,
40,9.0,41,24.37766782,85.4017118,,106.128338,Odisha,600.0,Pomegranate,
40,30.0,35,20.89273273,91.07776977,,104.4407083,Odisha,1500.0,Pomegranate,
32,25.0,35,18.09903225,85.70786282,,107.0050976,Odisha,3500.0,Pomegranate,
33,23.0,45,20.00218987,85.83618191,7.116538883,112.337046,Odisha,1500.0,Pomegranate,
4,14.0,41,19.85139326,89.80732335,,102.8186358,Odisha,1400.0,Pomegranate,
13,17.0,45,21.25433607,92.65058936,,106.2784673,Odisha,600.0,Pomegranate,
39,24.0,39,23.65374106,93.32657504,,109.8076178,Odisha,2200.0,Pomegranate,
8,28.0,37,23.88404783,86.20613842,,108.3121789,Odisha,800.0,Pomegranate,
91,94.0,46,29.36792366,76.24900101,,92.82840911,Odisha,6500.0,Banana,
105,,50,,83.67675197,,,Odisha,,Banana,
108,92.0,53,27.40053601,82.96221306,,104.9378,Odisha,1400.0,Banana,
86,76.0,54,29.3159075,80.11585705,,90.10978128,Odisha,700.0,Banana,
80,77.0,49,26.05433004,79.39654531,,113.2297373,Odisha,800.0,Banana,
93,94.0,53,25.86632408,84.42379269,,114.5357503,Odisha,1100.0,Banana,
90,92.0,55,27.00932084,80.18546798,,97.32531705,Odisha,800.0,Banana,
108,89.0,53,29.55054817,78.06762846,,99.34482238,Odisha,1200.0,Banana,
108,88.0,55,26.28845991,83.390039,,113.8729798,Odisha,2000.0,Banana,
105,77.0,52,29.16226551,76.16151562,,100.0075679,Odisha,1400.0,Banana,
118,88.0,52,28.65003945,82.68752542,,98.75084366,Odisha,4000.0,Banana,
101,87.0,54,29.07311132,76.50045221,,100.1692639,Odisha,4000.0,Banana,
95,75.0,50,28.08166093,75.26429821,,118.2761894,Odisha,9000.0,Banana,
106,85.0,53,27.1994597,78.8086068,,99.72430835,Odisha,9000.0,Banana,
86,95.0,49,28.05484146,78.04602887,,108.3957179,Odisha,2000.0,Banana,
83,79.0,55,25.14748006,83.34688193,,98.66679427,Odisha,1000.0,Banana,
85,95.0,47,25.94019018,78.3422098,6.211833161,119.84797,Odisha,4000.0,Banana,
109,79.0,45,27.66752761,79.68542782,,108.66464,Odisha,1000.0,Banana,
100,76.0,45,25.56703012,75.94067692,,102.7867717,Odisha,1000.0,Banana,
117,86.0,48,28.6956201,82.54195839,,116.1616839,Odisha,4000.0,Banana,
114,94.0,53,26.33544853,76.8532006,6.190757459,118.6858263,Odisha,4000.0,Banana,
110,78.0,50,25.93730186,78.89864446,5.915568968,98.21747528,Odisha,1500.0,Banana,
94,70.0,48,25.13686519,84.88394407,,91.46442491,Odisha,1500.0,Banana,
80,71.0,47,27.50527651,80.79783998,,105.0776992,Odisha,8000.0,Banana,
114,79.0,51,26.21009246,82.34429458,,112.0700033,Odisha,8000.0,Banana,
88,78.0,45,29.10403455,79.19588629,,92.07835761,Odisha,8000.0,Banana,
112,73.0,48,29.2440638,77.32017166,,90.66727868,Odisha,1790.0,Banana,
117,76.0,47,25.56202173,77.38229006,,93.10247183,Odisha,1000.0,Banana,
111,87.0,48,26.3985515,81.36028902,5.571401169,98.16752001,Odisha,3000.0,Banana,
89,83.0,47,28.09577643,77.79586769,,109.5408614,Odisha,4000.0,Banana,
93,91.0,47,27.84767901,83.31110751,,117.2878912,Odisha,1000.0,Banana,
92,81.0,52,27.39341554,81.4654833,,94.31102057,Odisha,3000.0,Banana,
105,74.0,45,25.14517635,81.38204104,,119.218154,Odisha,3500.0,Banana,
102,71.0,48,28.65456263,79.28693687,,102.4633775,Odisha,600.0,Banana,
94,91.0,51,29.16093424,76.67484233,,109.575944,Odisha,800.0,Banana,
116,71.0,47,27.57278064,82.0638878,,91.34276507,Odisha,900.0,Banana,
117,79.0,49,25.40909896,82.36208097,,112.9794804,Odisha,900.0,Banana,
119,72.0,55,25.99069521,83.33983116,,112.0777152,Pondicherry,9000.0,Banana,
99,73.0,53,26.29039046,81.06003778,5.871702211,118.6730366,Pondicherry,1833.0,Banana,
91,84.0,52,29.14827211,78.71024836,,117.536781,Pondicherry,1667.0,Banana,
80,90.0,47,26.59743595,79.35898915,,107.3944717,Pondicherry,1583.0,Banana,
101,70.0,48,25.36059237,75.03193255,,116.5531455,Pondicherry,1583.0,Banana,
108,89.0,53,29.12036889,80.18080728,,112.3982055,Pondicherry,1833.0,Banana,
100,80.0,52,27.53911354,77.25629897,,110.3262123,Pondicherry,10000.0,Banana,
109,91.0,53,29.66727337,83.51014178,,110.2511102,Punjab,800.0,Banana,
82,78.0,46,25.05802193,84.97323747,,110.4408803,Punjab,900.0,Banana,
106,70.0,55,25.86824781,78.52399914,,116.3019555,Punjab,800.0,Banana,
90,86.0,52,25.85036988,81.95580471,,119.0856171,Punjab,800.0,Banana,
83,95.0,50,26.51682337,77.79913575,,108.8547508,Punjab,500.0,Banana,
119,90.0,48,28.66725136,79.59242542,,118.2583441,Punjab,500.0,Banana,
107,72.0,45,28.14938935,81.54448882,,91.40508414,Punjab,1500.0,Banana,
116,81.0,55,26.42313317,83.6995044,,95.12322062,Punjab,300.0,Banana,
101,75.0,50,26.59386409,81.40740301,,109.9825551,Punjab,1500.0,Banana,
93,81.0,50,27.71822477,76.57853189,,102.2099836,Punjab,450.0,Banana,
95,,45,,82.95958244,,,Punjab,,Banana,
107,71.0,55,29.42017919,83.96754496,,117.229079,Punjab,1000.0,Banana,
83,94.0,47,27.39872329,81.10523402,,112.1355384,Punjab,700.0,Banana,
102,73.0,54,26.4020227,84.41007614,,111.0162259,Punjab,700.0,Banana,
86,79.0,45,27.81251452,82.69285419,,99.20961514,Punjab,650.0,Banana,
117,86.0,53,25.19640218,83.55829874,5.703381728,115.8586081,Punjab,580.0,Banana,
111,79.0,53,28.31193338,75.77363772,,119.695765,Punjab,850.0,Banana,
95,74.0,50,25.90113128,80.47152737,,110.10323,Punjab,700.0,Banana,
91,75.0,55,27.48612983,76.11239849,,109.2768851,Punjab,370.0,Banana,
93,83.0,46,29.38254012,83.50423735,,109.2486647,Punjab,420.0,Banana,
92,85.0,51,29.22118628,81.08183635,,108.8616474,Punjab,1450.0,Banana,
104,80.0,54,27.09062164,81.33506906,,110.1331182,Punjab,2050.0,Banana,
103,72.0,51,26.12643374,81.81365007,,104.4812858,Punjab,1500.0,Banana,
92,75.0,45,29.01207743,77.95192527,,90.43495443,Punjab,2000.0,Banana,
93,85.0,49,27.96799119,79.28625709,,119.4765557,Punjab,500.0,Banana,
120,87.0,52,28.0764455,76.05522115,,118.9923573,Punjab,3000.0,Banana,
108,72.0,46,25.16278237,84.97849241,,90.94554618,Punjab,700.0,Banana,
105,88.0,54,25.78749808,84.51194224,,114.2005455,Punjab,800.0,Banana,
98,79.0,50,25.34119774,84.47321314,,91.06493353,Punjab,2500.0,Banana,
111,88.0,55,29.44795403,78.34971537,,96.45042585,Punjab,1500.0,Banana,
97,74.0,45,26.47522633,78.51833782,,113.1161095,Punjab,7500.0,Banana,
95,,48,,83.31172003,,,Punjab,,Banana,
89,91.0,55,25.08347445,80.261731,6.275572298,94.32961456,Punjab,3000.0,Banana,
89,85.0,55,26.6719835,76.48541655,,91.73358569,Punjab,5000.0,Banana,
118,88.0,51,25.44926208,79.49221962,,100.6619171,Punjab,2000.0,Banana,
101,92.0,45,28.22776705,80.6430384,,98.00403016,Punjab,1200.0,Banana,
99,,47,,77.48247073,,,Punjab,,Banana,
82,77.0,46,28.9470467,82.1888998,,95.83016448,Punjab,800.0,Banana,
90,86.0,55,27.96236771,84.15403614,5.644486582,97.55986676,Punjab,1500.0,Banana,
95,,52,,78.90085998,,,Punjab,,Banana,
104,73.0,46,29.1400919,80.1190228,,90.45142867,Punjab,600.0,Banana,
102,73.0,52,27.9122104,83.36307683,,90.24211529,Punjab,700.0,Banana,
100,74.0,52,25.43480512,81.53977797,,96.47800391,Punjab,2000.0,Banana,
94,89.0,48,28.55980972,84.51602322,,111.0843029,Punjab,2000.0,Banana,
99,70.0,46,26.59580783,82.99556744,,100.5123341,Punjab,5000.0,Banana,
112,87.0,48,27.19711623,77.3970629,,99.46950465,Punjab,2000.0,Banana,
117,82.0,45,25.29391516,79.29122198,,105.4220251,Punjab,400.0,Banana,
96,86.0,51,29.90888522,76.98740841,,91.99964712,Punjab,4000.0,Banana,
113,85.0,45,27.94972463,76.63713353,,109.0921631,Punjab,500.0,Banana,
105,93.0,46,25.01018457,78.76260938,,108.3690513,Punjab,700.0,Banana,
85,89.0,51,29.21144871,84.70189923,,108.5501443,Punjab,1000.0,Banana,
108,94.0,47,27.35911627,84.54625006,6.387431383,90.81250457,Punjab,2500.0,Banana,
92,81.0,52,28.0106804,76.52808057,,103.7040783,Punjab,4000.0,Banana,
110,71.0,54,28.67208915,82.20793613,,94.37987496,Punjab,7000.0,Banana,
82,75.0,55,27.34585147,78.4873835,,92.15524332,Punjab,5000.0,Banana,
117,81.0,53,29.50704598,78.20585613,,98.12565829,Punjab,1200.0,Banana,
2,40.0,27,29.73770045,47.54885174,,90.09586854,Punjab,800.0,Mango,
39,24.0,31,33.55695561,53.72979826,,98.67527561,Punjab,1500.0,Mango,
21,26.0,27,27.00315545,47.67525434,,95.85118326,Punjab,500.0,Mango,
25,22.0,25,33.56150184,45.53556603,,95.70525913,Punjab,400.0,Mango,
0,21.0,32,35.89855625,54.25964196,,92.19721736,Punjab,900.0,Mango,
20,19.0,35,34.17719782,50.62161586,,98.00687989,Punjab,2500.0,Mango,
19,21.0,34,30.01592643,53.19212381,,97.72843182,Punjab,400.0,Mango,
18,17.0,31,31.74592134,45.16127859,,93.75441586,Punjab,300.0,Mango,
11,36.0,33,35.99009679,52.22780489,,95.3713484,Punjab,300.0,Mango,
30,28.0,30,31.86641378,52.19331595,,98.46768642,Punjab,200.0,Mango,
18,19.0,27,27.75518664,52.34605806,,94.11213345,Punjab,800.0,Mango,
23,23.0,27,34.72413192,51.4271781,,97.31258083,Punjab,400.0,Mango,
37,30.0,34,27.53907547,53.63549533,,99.35408185,Punjab,300.0,Mango,
11,27.0,30,27.69637763,48.5622488,,89.85646496,Punjab,300.0,Mango,
12,19.0,31,27.25373364,52.66319725,,91.87312479,Punjab,1400.0,Mango,
3,28.0,33,30.33723921,48.88704844,,94.42850522,Punjab,700.0,Mango,
37,38.0,32,31.85744939,45.53106268,,91.55845821,Punjab,700.0,Mango,
26,,30,,49.45962621,,,Punjab,,Mango,
14,18.0,30,29.80747243,52.13797867,,95.74606104,Punjab,500.0,Mango,
40,16.0,35,34.16438906,54.16482251,,98.33351125,Punjab,600.0,Mango,
4,20.0,25,28.93270187,47.94053996,,99.9834242,Punjab,700.0,Mango,
36,25.0,33,27.98392787,53.33018851,,99.61465679,Punjab,550.0,Mango,
30,17.0,31,31.20478173,54.49960506,,94.62954663,Punjab,3000.0,Mango,
28,37.0,28,32.13409675,50.52559148,,98.63333684,Punjab,1000.0,Mango,
38,15.0,30,28.91862016,48.13974548,,97.01331604,Punjab,1250.0,Mango,
12,37.0,30,31.09779147,47.41196659,,90.28624348,Punjab,350.0,Mango,
38,19.0,31,34.73823882,49.08864345,,90.65022183,Punjab,1500.0,Mango,
8,33.0,29,29.98080499,49.48613279,,91.82271568,Punjab,500.0,Mango,
15,27.0,28,33.80398664,46.12866113,,90.82549241,Punjab,900.0,Mango,
34,16.0,25,30.07202564,50.96040505,6.10729559,92.09609766,Punjab,900.0,Mango,
11,36.0,31,27.92063282,51.77965917,6.47544932,100.2585673,Punjab,1500.0,Mango,
33,29.0,34,31.40948821,49.21729127,,92.99739415,Punjab,5000.0,Mango,
12,31.0,26,35.7877738,51.94190321,,100.2160615,Punjab,1000.0,Mango,
12,34.0,28,33.36140093,45.02236377,,98.81596545,Punjab,1700.0,Mango,
5,16.0,31,35.96054636,48.69677802,,98.00644238,Punjab,400.0,Mango,
1,30.0,29,28.33333307,51.39586505,,91.67241761,Punjab,250.0,Mango,
16,35.0,31,32.27652024,50.19368841,,95.99487068,Punjab,800.0,Mango,
35,18.0,26,31.99490489,50.84881347,,97.38741498,Punjab,2000.0,Mango,
4,40.0,26,27.58258929,48.56916221,,95.8445641,Punjab,1500.0,Mango,
9,29.0,34,29.38471637,45.88744691,,100.8124659,Punjab,3500.0,Mango,
2,38.0,33,32.38697531,53.2328243,,90.21633216,Punjab,1100.0,Mango,
26,32.0,32,30.91471455,49.92963856,,90.14047759,Punjab,2800.0,Mango,
34,38.0,31,35.37775595,45.58110023,,97.41586402,Punjab,500.0,Mango,
5,32.0,33,32.32362177,52.5896771,,93.36718816,Punjab,700.0,Mango,
31,29.0,26,28.22373428,47.40519056,,97.76832322,Punjab,5390.0,Mango,
34,34.0,35,27.27433181,47.16808054,,95.257992,Punjab,1800.0,Mango,
36,19.0,32,27.10710832,50.70880979,,92.37238878,Punjab,7000.0,Mango,
7,17.0,26,34.89226666,48.75613373,,91.63074547,Punjab,4500.0,Mango,
38,15.0,27,33.7462686,48.50387598,,92.26439205,Punjab,3000.0,Mango,
5,19.0,25,27.3511056,54.43945147,,96.27792547,Punjab,1500.0,Mango,
37,36.0,26,32.89300162,52.61323969,,94.49161372,Punjab,1200.0,Mango,
21,31.0,32,35.38598705,51.42664176,,90.29643888,Punjab,1200.0,Mango,
37,36.0,27,27.5529736,47.90859131,5.910634533,90.40332704,Punjab,520.0,Mango,
23,23.0,30,32.82141065,47.45553843,,90.89173106,Punjab,2200.0,Mango,
36,26.0,26,30.17294105,51.0845903,,95.23444287,Punjab,5500.0,Mango,
24,33.0,35,29.26382931,54.82257868,,100.7586226,Punjab,1800.0,Mango,
26,18.0,30,32.06097197,51.08494181,,96.59816497,Punjab,1300.0,Mango,
22,17.0,26,28.69818144,47.71875722,,99.642454,Punjab,400.0,Mango,
11,34.0,32,29.14305008,49.40983294,,97.55155537,Punjab,500.0,Mango,
29,35.0,28,28.3471611,53.53903102,,90.40260445,Punjab,500.0,Mango,
22,28.0,26,27.67256197,45.41692012,,92.84991507,Punjab,3000.0,Mango,
23,24.0,32,28.1218093,46.16888595,,93.30247448,Punjab,5500.0,Mango,
1,35.0,34,30.79375683,46.69536813,6.27339822,92.21318555,Punjab,3500.0,Mango,
2,24.0,34,28.89409382,54.80750249,,94.76322976,Punjab,7500.0,Mango,
39,37.0,25,33.33024826,45.61143594,,98.28583013,Punjab,1000.0,Mango,
15,36.0,27,27.78912455,53.96886679,,91.01152997,Punjab,8500.0,Mango,
3,18.0,31,31.65333432,48.20662669,,91.09745581,Punjab,4500.0,Mango,
8,38.0,32,29.75150773,46.73723302,,91.405983,Punjab,2000.0,Mango,
33,31.0,34,31.32995611,50.22287593,,89.78216168,Punjab,2200.0,Mango,
14,29.0,32,35.63627319,48.97047762,,97.51952041,Punjab,1200.0,Mango,
18,20.0,26,31.66524687,51.98594645,,89.98024312,Punjab,700.0,Mango,
9,,32,,53.56092806,,,Punjab,,Mango,
20,30.0,27,27.81005614,51.59445462,,95.89898581,Punjab,1200.0,Mango,
9,38.0,25,34.58561471,50.34035336,,100.3060719,Punjab,4000.0,Mango,
26,24.0,34,31.27180992,52.23810152,,89.74409017,Punjab,6500.0,Mango,
31,36.0,29,33.93679864,52.72170281,,97.4611918,Punjab,550.0,Mango,
14,18.0,35,31.09154239,47.02058367,,91.46664318,Punjab,500.0,Mango,
40,16.0,35,31.89356292,49.02450149,,89.59371481,Punjab,600.0,Mango,
28,27.0,34,32.45465292,50.69693751,,95.04871605,Punjab,2000.0,Mango,
0,17.0,30,35.47478322,47.97230503,,97.79072474,Punjab,1500.0,Mango,
1,29.0,29,27.32961444,49.30347234,6.052026047,93.53197359,Punjab,1000.0,Mango,
2,,31,,49.95955487,,,Punjab,,Mango,
12,27.0,26,29.09382275,45.5661059,,96.23520043,Punjab,500.0,Mango,
7,28.0,35,30.02086169,46.78393776,4.66910839,96.63721027,Punjab,5500.0,Mango,
0,36.0,26,34.13072188,51.25786185,5.101206389,96.38808001,Punjab,2500.0,Mango,
26,35.0,31,33.44619894,53.05980465,,98.05089394,Punjab,850.0,Mango,
27,21.0,30,35.3915464,52.48823147,,91.22881052,Punjab,850.0,Mango,
22,38.0,31,31.53356352,53.06009323,,98.57025046,Punjab,350.0,Mango,
22,18.0,31,30.7645515,47.93791463,,90.38503469,Punjab,1200.0,Mango,
28,23.0,28,30.01821337,50.0983181,,96.08745082,Punjab,760.0,Mango,
7,31.0,27,31.32863689,47.59319575,,94.67344737,Punjab,1400.0,Mango,
29,34.0,26,33.88004781,54.39416048,,89.29147581,Punjab,7730.0,Mango,
8,37.0,33,28.07802689,54.9640534,,97.45373619,Punjab,2640.0,Mango,
39,16.0,27,35.53845018,52.94641947,,91.54560427,Punjab,1020.0,Mango,
40,,25,,50.44030129,,,Punjab,,Mango,
19,38.0,26,31.48451729,48.77926304,,93.17221967,Punjab,550.0,Mango,
21,21.0,30,27.69819273,51.41593238,,100.7720705,Punjab,1500.0,Mango,
22,18.0,33,30.41235793,52.48100602,,93.92375879,Punjab,500.0,Mango,
31,20.0,30,32.17752026,54.01352682,,91.88766069,Punjab,400.0,Mango,
18,26.0,31,32.6112614,47.74916499,,91.10190759,Punjab,400.0,Mango,
24,130.0,195,29.99677232,81.54156612,,67.12534492,Punjab,700.0,Grapes,
13,144.0,204,30.7280404,82.42614055,,68.38135469,Punjab,400.0,Grapes,
22,123.0,205,32.44577836,83.88504863,,68.73932528,Punjab,1400.0,Grapes,
36,125.0,196,37.46566825,80.65968681,,66.83872293,Punjab,5500.0,Grapes,
24,131.0,196,22.03296178,83.74372787,,65.34440794,Punjab,900.0,Grapes,
2,123.0,198,39.64851881,82.21079946,,70.39906054,Punjab,900.0,Grapes,
35,140.0,197,16.77557314,82.75241875,,66.76285469,Punjab,2100.0,Grapes,
11,122.0,195,12.14190714,83.56812483,,69.63122027,Punjab,700.0,Grapes,
6,123.0,203,12.7567962,81.62497448,,66.77844567,Punjab,520.0,Grapes,
17,134.0,204,39.04071989,80.18393287,,73.88467027,Punjab,120.0,Grapes,
25,130.0,197,39.70772192,82.68593454,,74.91506217,Punjab,1800.0,Grapes,
27,,205,,82.29335466,,,Punjab,,Grapes,
9,122.0,201,29.58748357,80.91934392,,68.06417307,Punjab,6500.0,Grapes,
16,139.0,203,17.82803682,80.96093443,,65.84748763,Punjab,1400.0,Grapes,
32,141.0,204,8.825674745,82.89753705,,67.235765,Punjab,2000.0,Grapes,
22,138.0,195,27.83487131,83.51444973,6.208196881,73.02882766,Punjab,900.0,Grapes,
31,144.0,202,11.02105378,80.55557235,,68.23963161,Punjab,320.0,Grapes,
3,136.0,205,17.5862944,80.84806564,,71.4065452,Punjab,900.0,Grapes,
28,122.0,197,19.89363946,82.73366439,,69.66256816,Punjab,1200.0,Grapes,
4,136.0,204,29.93707596,81.77713468,,65.52279323,Punjab,1000.0,Grapes,
39,,201,,80.58931938,,,Punjab,,Grapes,
38,132.0,197,20.42094753,81.54185044,,66.93065667,Punjab,350.0,Grapes,
36,133.0,198,25.51939719,83.98351748,,69.17281221,Punjab,400.0,Grapes,
25,121.0,201,30.50734778,82.71775569,,70.08200379,Punjab,1500.0,Grapes,
15,125.0,199,18.4269936,80.55625868,,69.75734306,Rajasthan,3443.0,Grapes,
24,140.0,205,12.087022,83.59398734,,68.66813363,Rajasthan,4100.0,Grapes,
13,132.0,203,23.60115364,82.48336987,,73.23901752,Rajasthan,4350.0,Grapes,
5,126.0,197,12.80000387,81.20876367,,67.10439401,Rajasthan,4020.0,Grapes,
30,120.0,200,38.06099482,82.24729637,,65.70148216,Rajasthan,4285.0,Grapes,
23,142.0,197,39.06555518,82.03812973,,69.30772897,Rajasthan,1750.0,Grapes,
26,135.0,203,33.78372897,81.16314317,,74.53557341,Rajasthan,1900.0,Grapes,
7,126.0,203,16.76201707,82.00335557,,73.28712806,Rajasthan,3900.0,Grapes,
32,139.0,198,35.89307536,82.66850729,,66.53946559,Rajasthan,1100.0,Grapes,
9,141.0,202,21.01245395,81.17931863,,66.38448261,Rajasthan,900.0,Grapes,
20,,196,,80.01639435,,,Rajasthan,,Grapes,
32,129.0,201,16.36251869,83.00471609,,71.55665483,Rajasthan,900.0,Grapes,
3,134.0,199,20.28370163,81.32235739,,71.06611222,Rajasthan,1100.0,Grapes,
38,138.0,204,25.11108456,83.25447587,,73.01026829,Rajasthan,2400.0,Grapes,
14,131.0,198,33.4641162,83.86742974,5.562790949,67.92204319,Rajasthan,5900.0,Grapes,
20,122.0,204,11.7976469,80.86325389,,65.06962486,Rajasthan,3400.0,Grapes,
40,126.0,201,11.36300891,80.03100049,,71.18289431,Rajasthan,4400.0,Grapes,
36,128.0,204,25.23542319,80.68700527,,67.03840888,Rajasthan,2400.0,Grapes,
11,,197,,81.23966573,,,Rajasthan,,Grapes,
0,137.0,195,22.4359017,80.18612085,,65.3973168,Rajasthan,1400.0,Grapes,
19,123.0,200,34.76086052,81.03544763,,65.70430027,Rajasthan,1500.0,Grapes,
31,136.0,197,31.11047251,83.34010951,,71.43001582,Rajasthan,1500.0,Grapes,
4,134.0,200,28.57828803,80.95628959,,73.34232097,Rajasthan,3613.0,Grapes,
39,139.0,201,41.18664903,81.01783402,,68.68895899,Rajasthan,3525.0,Grapes,
8,127.0,196,27.02766138,83.17093908,,70.95666003,Rajasthan,1975.0,Grapes,
39,138.0,203,21.19339319,82.33098331,,74.62834921,Rajasthan,3550.0,Grapes,
32,120.0,204,10.38004759,83.44518113,,67.3917379,Rajasthan,4152.0,Grapes,
12,142.0,203,31.3115978,82.56407013,,65.01095312,Rajasthan,3128.0,Grapes,
8,133.0,195,20.46657776,80.97598029,,71.29813872,Rajasthan,3615.0,Grapes,
8,139.0,199,29.36947679,81.53996362,,66.13442813,Rajasthan,1915.0,Grapes,
21,134.0,202,10.72302459,80.02130636,,65.2982112,Rajasthan,1812.0,Grapes,
40,140.0,195,14.97846952,80.49979873,,71.63437433,Rajasthan,3400.0,Grapes,
39,127.0,202,15.3246651,81.67215994,,71.60102999,Rajasthan,3500.0,Grapes,
19,120.0,195,18.73932187,81.12109244,,73.55807954,Rajasthan,3875.0,Grapes,
21,139.0,201,19.3642553,83.36094029,,67.15094741,Rajasthan,4050.0,Grapes,
17,136.0,195,41.20733624,81.61051026,,65.90227462,Rajasthan,1740.0,Grapes,
33,139.0,203,33.34214482,82.51034633,,70.68098614,Rajasthan,1875.0,Grapes,
22,133.0,201,23.81995682,80.12211649,,67.2739864,Rajasthan,3350.0,Grapes,
32,130.0,196,40.66012294,81.24995984,,74.03030056,Rajasthan,3256.0,Grapes,
37,135.0,205,11.82768186,80.2827185,,74.10225057,Rajasthan,1878.0,Grapes,
15,140.0,195,13.28504331,83.54193816,,65.80006004,Rajasthan,2700.0,Grapes,
39,132.0,196,35.83089092,83.32560104,,73.67984885,Tamil Nadu,2900.0,Grapes,
